rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code
issue_comment,23,eneim,Toro,mahesh2015,2016-04-12 13:23:05+00:00,"Hello Nam,
Sorry for delay. Actually the base code of my app is implemented with frame layout and 
I have to change base code and I have limited time to deliver this app.
therefore i have to use frame layout.",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-12 13:26:07+00:00,"1. Did you re-add your RecyclerView to Toro after re-adding it to your FrameLayout?

2. Can you debug to see that after re-adding RecyclerView to FrameLayout, is your RecyclerView's ```onAttachedToWindow``` get called? You should go into RecyclerView.class and mark a checkpoint there.",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-12 13:36:42+00:00,"No,      

```java
if (mRecyclerView.getAdapter() == null) {
    // add ItemDecoration
    mRecyclerView.addItemDecoration(new VerticalSpaceItemDecoration(VERTICAL_ITEM_SPACE));
    mRecyclerView.setAdapter(new MultiVideosListAdapter(HomeActivity.videoUrlListVideo));
} else {      
    mRecyclerView.getAdapter().notifyDataSetChanged();
}
```",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-12 13:47:38+00:00,"No for which question?

There is one *trick* you can try now:  Call ```mRecyclerView.stopScroll();``` right after you add your view to FrameLayout. Please try this and see if things got better?",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-12 13:51:34+00:00,"For first question NO.  
onAttachedToWindow and onDetachedFromWindow is called after every add and remove of recyclerview.


There is no effect with this statement 
`mRecyclerView.stopScroll();`
",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-12 14:36:31+00:00,@mahesh2015 Consider to re-register your View to Toro after you add it to your FrameLayout. Sorry I'm not close to my PC for a while so could not reproduce the process.,,,api.github.com,,false,[],[],"[""@mahesh2015""]",[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-13 07:09:18+00:00,"Hello Nam,

I have registered and unregistered as on add  and remove event in  frame layout.
But did not Resolved the issue.
Please let me know one this how can i play a video of a particular index in the list. without affecting other feature/functionality .",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 07:18:31+00:00,"@mahesh2015 , to be able to move further, let me explain how things work now:

- When you setup your RecyclerView, and bring it up and running, your Videos are prepared ***asynchronously***. (If not, I suspect a performance issue).

- After that preparing process finished, the callback ```ToroPlayer#onVideoPrepared()``` got called. From there, *Toro* will listen to that event and trigger the first playback.

Since the prepare process is different for Videos, *there is no guarantee that your Video on top is prepared FIRST and therefore there are chances It is not the first Video to play.*

- When your RecyclerView is back from ***savedInstanceState*** (which is available ***only*** if you properly set it up. For example, following Activity or Fragment's life-cycle). Adding/Removing the view manually by calling ```FrameLayout#addView(View)``` may not maintain your Instance, that't why the second time you add it, it may not work properly.

Actually I hope that re-register it to Toro after you re-add it to your FrameLayout would trigger it to play. Please confirm this point: *After you re-add RecyclerView to your FrameLayout, and re-register it to Toro, your Video playback IS triggered, it's just not in proper order*. <-- Please confirm this. If even you re-register it, no Video plays, then I need to look further for this issue.

-- 

To be able to have a work around, I will need couple hours now. So please stay patient and sorry for any inconvenience.",,,api.github.com,,false,[],[],"[""@mahesh2015""]",[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-13 07:45:05+00:00,I have re-registered and unregistered as on re-add and remove on everytime.But there is no effect.,,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 07:48:24+00:00,"@mahesh2015 I need to confirm 2 points:

**After re-registering the RecyclerView**:

- Video plays or not?

- Video plays in ***wrong*** order or not?

Thanks!",,,api.github.com,,false,[],[],"[""@mahesh2015""]",[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-13 07:50:32+00:00,"Nam Sir,

It is not playing any video either right to wrong.",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 08:00:06+00:00,"Thanks. So for your first issue, the following Strategy could improve the behaviour:

```java
public static ToroStrategy WORK_AROUND_STRATEGY = new ToroStrategy() {
    boolean isFirstPlayerPrepared = false;

    @Override public String getDescription() {
      return ""Start from first Video"";
    }

    @Override public ToroPlayer findBestPlayer(List<ToroPlayer> candidates) {
      return Toro.Strategies.FIRST_PLAYABLE_TOP_DOWN.findBestPlayer(candidates);
    }

    @Override public boolean allowsToPlay(ToroPlayer player, ViewParent parent) {
      if (player.getPlayOrder() == 0) {
        isFirstPlayerPrepared = true;
      }
      return isFirstPlayerPrepared && Toro.Strategies.FIRST_PLAYABLE_TOP_DOWN.allowsToPlay(player,
          parent);
    }
  };
```

The trick is to return your preferred play order over ```ToroPlayer#getPlayOrder``` and listen to it to raise a flag indicate that your very First Video is prepared. (You should define your ""First Video"" yourself).

I'm using the default ```Toro.Strategies.FIRST_PLAYABLE_TOP_DOWN```, but surely you can replace it with whichever ***Default*** Strategy you prefer. Or carefully use it with your custom one.

For the second issue (after re-adding your View to FrameLayout, it stops playing), I will need a bit more time. Thanks for co-operate.",,,api.github.com,,false,[],[],"[""@Override""]",[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 08:16:33+00:00,"@mahesh2015 Hm I try to: 1 - remove current RecyclerView from a FrameLayout root, 2 - add a dummy TextView to the root, 3 - remove the TextView (actually I call removeAllViews()), re-add RecyclerView to FrameLayout ***without re-registering it to Toro***, and thing works fine.

Please re-confirm your Toro setup, and if it's available, please send me more code (how you init your RecyclerView, your Adapter, your removing/adding timing ...). Anything could be helpful now.",,,api.github.com,,false,[],[],"[""@mahesh2015""]",[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-13 09:21:23+00:00,"@eneim Sir on my code it is not playing/working i am unable to understand .I have debug my code but did not get any error.

Thank you!.",,,api.github.com,,false,[],[],"[""@eneim""]",[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 09:46:12+00:00,Well I would like to know more if there is another component which prevent/disturb your View. That's why I want a little bit more about how you setup/implement things.,,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 09:47:08+00:00,And please confirm the snippet/work-around above works for you so I could improve current library code base :D.,,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-13 10:35:37+00:00,"@eneim Above code snippet working fine thank you very much for your support.

I have resolved my issue another way. There is some other code snippet in my code which causing issue. Now i have managed all the things and its working fine.

Thanks
Mahesh.

",,,api.github.com,,false,[],[],"[""@eneim""]",[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 10:41:30+00:00,Good to hear. Can you close this issue? I would be easier for me to manager the issue by creating new ones for new issues though.,,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 10:43:56+00:00,"I think you could confirm now, but the latest version 1.2.0 also fixes the issue of off-screen playback. If it happens to you again, please notify me. Thanks and sorry for any inconvenience.",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-13 12:17:17+00:00,"@eneim i am sorry but wrong video issue still exits. After testing 100 times it play 15 times wrong video.

![error](https://cloud.githubusercontent.com/assets/10514274/14492994/98e593fa-01a0-11e6-880d-6953e40a836d.jpg)
",,,api.github.com,,false,"[""https://cloud.githubusercontent.com/assets/10514274/14492994/98e593fa-01a0-11e6-880d-6953e40a836d.jpg""]",[],"[""@eneim""]",[]
issue_comment,23,eneim,Toro,eneim,2016-04-13 13:49:16+00:00,Ok let me take a look.,,,api.github.com,,false,[],[],[],[]
